Date,Viewcount,Likes,Comments,Post Link,Description
1/2/2019,0,33,1,https://www.instagram.com/p/BsIwqcqBNK6/,"The first Mic drop of 2019, don't miss it! On the 9th of January@basvandepoel, creative director of @space10_journal, will have a talk about augmented intelligence! “What will happen when almost everyone and everything on the planet is digitally connected? PS. we'll have a New Years drink beforehand, join us at 5:00 pm! Location: Studio HvA, Eerste Boerhaavestrat 33E 1091 RZ Amsterdam Time: 17.00h - 19.00h Register at http://bit.ly/micdrop9"
12/24/2018,0,34,0,https://www.instagram.com/p/BrxcehjhsIC/,"ou know what we wish for this Xmas and New Year? To shape the change we wish to see, together! Digital Society School wishes you a wonderful Xmas and an awesome new year!"
12/21/2018,0,20,0,https://www.instagram.com/p/Brppll5BiMd/,"Co-create the future of living! Together with housing corporation De Key we invite you to join in our Digital camp to co-create the future of living! We will explore what it means to live and work in the Amsterdam area of ​​the Knowledge Mile, now and in the future. The end result will be presented to housing corporation De Key, who will integrate it into their vision for the area. DETAILS The Digital Camp consists of 4 important days, where you will talk to experts, design and prototype a vision for the area and transfer all gained insights to the partner. * 10 January 1-5pm: Expert Session with key speakers from the area of ​​living and working: Zef Hemel / professor Urban Planning Jacintha Scheerder / futurologist Hans Meyer / founder Zoku * 25-26 January 930-5pm: Developing and designing a vision for the area of ​​the Knowledge Mile (with possible stay over in one of its hotels!) * 7 February 2-5pm: Translate session and handover to De Key LOCATION (DAY AND NIGHT!) The camp will take place at the Student Hotel Amsterdam City, Wibautstraat 129. To dive into the context you are designing for, it is even possible to stay over on the night of the 25th!"
12/20/2018,0,32,2,https://www.instagram.com/p/BrnFKFtFpCo/,Which of these technologies are you currently dealing with in your professional domain? Please help us in shaping the digital society of the future by filling in this questionnaire. Many thanks! bit.ly/monitor18
12/17/2018,5,0,2,https://www.instagram.com/p/BrfZKbFlYQp/,"We'd proudly like you to meet our Digital Society School Ambassadors! In order of appearance, left to right:,Wouter Meys,Robert Overweg,Mick Jongeling,Jurrien Windt,Carlo de Gaetano,Gijs Huisman,Evelien Christiaanse,Margreet Riphagen,Dan Xu,Jacinta Scheerder,Ilaria Zonda,Sander Veenhof,Assia Kraan,Gijs Gootjes,Yuna Song,Emma Beauxis-Aussalet,Ger Baron,Juan-Carlos Goilo,Marco van Hout"
12/10/2018,0,35,6,https://www.instagram.com/p/BrNaQ6BBHp8/,"What is Artificial Intelligence? Come and find out this Wednesday at Studio Hva! We're hosting an introductory session into AI, touching upon thchargee main tech for AI as well as introducing WEKE; machine learning for Java. By the way, it's free of! When: Wednesday 12/12/2018 Location: Studio HvA, Wibautstraat 2-4, Amsterdam Time: 13.00h - 15.00h."
12/6/2018,0,52,1,https://www.instagram.com/p/BrDSRb2FLIZ/,Our 'Digital to Physical' track team representing at the 5th @thingsconams' in Rotterdam!
11/29/2018,0,40,1,https://www.instagram.com/p/BqxE6e_C1fR/,"It's in our DNA to ask the exciting questions… So we do, All day!"
11/23/2018,0,26,1,https://www.instagram.com/p/BqiGCaElapB/,YEAH! This 10 days we hosted: 2 Digital Camps ('Programming R' & Digital / Physical Play) 1 Micdrop 1 Seminar 1 DSS Ambassador dinner The DSS Teamday 2 workshops! 1000 meetings;) Thrilled! This train is going🚃🚋🚃🚋 How we keep up? Good question! We work with a team of people who love what they're doing! You can be part of the community too 💪💪💪 stay tuned and visit our events to get in touch ⚡️ —-In this picture we see the bright Gijs Huisman talking about the 'social touch of technology'! And of course about how we wish you a great weekend;)
11/22/2018,0,17,0,https://www.instagram.com/p/BqfXj4bFVbT/,"Do you remember the first time you went on the internet? By bringing past, present and future we will set preconditions of a fair and sustainable digital future. Apply now for the (free) hands-on workshop for #Millennials #DataWatchers What? Hands-on workshop Who? Millennials: born between 1980-2000 When? December 14, 2018, 19:00 - 21:00 Where? Digital Society School - Amsterdam University of Applied Science Studio HvA, Urban Room Wibautstraat 2-4 1091 GM Amsterdam, Netherlands"
11/20/2018,0,49,3,https://www.instagram.com/p/BqaJf0XFYUk/,"What happens when 'things' get smarter than people? This friday we'll host the 'Internet of People' conference! The Internet of People conference will address aspects of the Internet, the social and societal implications of the Internet of Things, and related topics and technologies. A humanity-centered approach to the digital world, covering design, tech and social sciences"
11/15/2018,0,80,7,https://www.instagram.com/p/BqM3Z4zlZ_j/,"Start programming with R without headache! You will learn to handle datasets and make neat visualizations with just a few lines of code. Within two days, you will be able to inspect datasets, manipulate them, and plot nice graphs to show your results. We will work with datasets related to the green economy. R is a very accessible programming language, so don't be shy! When? Nov 16-17! 09.30h- 17.00h Where? Wibauthuis, Wibautstraat 3b, Amsterdam Register via our Facebook! Or send a DM;) •"
11/13/2018,133,0,1,https://www.instagram.com/p/BqHl1osiHJy/,"Digital Society Mic Drops are inspirational, interactive, provocative talks given by expert researchers and practitioners, on topics that relate to design, tech, societal challenges and how we can make the world a better place by integrating technology more wisely and humanely.
"
11/12/2018,0,30,0,https://www.instagram.com/p/BqFLP_EhJ6-/,"Get ready for another Micdrop! This coming Wednesday we're welcoming Pierre Elie Crouzet, our favorite applied scientist at the@europeanspaceagency! He will talk about how Space Technologies support Earth's sustainable development. You don't want to miss this for sure. Oh, don't forget to register so we'll have some drinks for you too;)."
11/9/2018,0,29,0,https://www.instagram.com/p/Bp9HWl8ikDH/,Have you already laughed today? Monday we're welcoming the Com4Com guys here again after one year in our studio. We'll learn about the power and effectiveness of comedy in the work field! Make sure to check these guys out on www.com4com.website.
11/8/2018,0,23,1,https://www.instagram.com/p/Bp7KhsTlO_P/,"We're very happy to announce that Frank Kresin @fjkresin, has been appointed as Dean Faculty Digital Media & Creative Industries, of the Amsterdam University of Applied Sciences! More info: https://digitalsocietyschool.org/insight"
11/8/2018,0,49,3,https://www.instagram.com/p/Bp6-SaaFyv1/,"PROUD! We took the cake at the HACKATHON XAI 2018 - 'EXPLAINABILITY IN LIFESTYLE SUPPORT'! Congrats@abdorepublic @danxx_910and Emma, ​​you ROCK! Read all about this via https://bit.ly/2DaZhra."
11/8/2018,0,22,0,https://www.instagram.com/p/Bp6kKLdFW_h/,"We're team #HotTopic working in collaboration with Climate Cleanup (www.climatecleanup.org) and we're at the National Sustainability Congress. As part of the Data Driven Transformation Track, our project involves working on data visualisations for climate change solutions. For today, we have created a live stakeholder map that represents 1500 gigatons of carbon that need to be removed from the atmosphere. Remove a gigaton of carbon and replace it with your business card and become part of the Climate Cleanup network!"
11/6/2018,0,39,1,https://www.instagram.com/p/Bp1eWYrBBZp/,"Save the Date! 23rd of November we'll host the Internet of People event at Studio HvA. Towards a Sustainable Future: From Things to People, from People to Society! How often haven't we embraced new technology in the past, only to find out much, much later that we underestimated its impact on society? Today, the impact of digital technology becomes evident much quicker. Which requires us, as a society, to respond a lot quicker too. Luckily, today's conditions allow us to drastically shorten our response time. Governments and businesses are catching up, and want to move towards a more responsible, resilient and safer digital society. And that is music to our ears. The Internet of People conference will address these aspect of the Internet, the social and societal implications of the Internet of Things, and related topics and technologies. A humanity-centered approach to the digital world, covering design, tech and social sciences."
11/5/2018,0,35,1,https://www.instagram.com/p/BpywzVEFMuS/,"GET READY FOR THE FUTURE! 🔮 Join our 20 week program and be prepared 💪We have 6 cool projects lined up, starting February 2019! Project # 2/6 - Innovation Arena Public spaces are increasingly datafied with interactive screens, sensors and cameras all around us. The Johan Cruijff Arena wants to explore the possibilities of using this data to enhance the fan experience in the stadium. You will create concepts based on collected data, having the Johan Cruijff Arena as a personal field lab! Goal? Johan Cruijff Arena as the smartest stadium in Europe by 2020! Starts / Ends: 4th of February 2019 to 28 June 2019! Apply via https: // bit / ly / apply-dss or check the bio! ."
11/2/2018,0,36,0,https://www.instagram.com/p/BprIUKWFZ9o/,"GET READY FOR THE FUTURE!   Join our 20 week program and be prepared 💪We have 6 cool projects lined up, starting February 2019! Project # 4/6 - Data Driven Healthcare Big data and healthcare are coming closer together. This project will research, design, and develop prototypes that contribute to exactly that. Your challenge will be to learn how to gather and analyze data to reveal insights, and in the end, empower patients to gain control over their condition. The result of this project could take different forms; dashboards, games or an MVP to scale up later. Starts / Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit.ly/apply-dss or check the bio! ."
11/1/2018,0,40,1,https://www.instagram.com/p/BpotDbtFGFy/,"GET READY FOR THE FUTURE! 🔮 Join our 20 week program and be prepared 💪 We have 6 cool projects lined up, starting February 2019! Project # 3/6 - Intention Mirror Participants in rehabilitation projects face a lot of challenges coming back into society. In this project we aim to design a product to help participants stick to their desired behavior and intentions. Exploring the collection of data and communicating this is key to this project. We'll work towards a tool that translates information on the terms of the participants to improve their socialization process. Starts / Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit.ly/apply-dss or check the bio! ."
10/31/2018,0,35,2,https://www.instagram.com/p/Bpl7U_QFwHF/,"GET READY FOR THE FUTURE! 🔮 Join our 20 week program and be prepared 💪We have 6 cool projects lined up, starting February 2019! Project # 5/6 - Energy Transition Contribute to addressing climate change by developing tools, methods and prototypes that relate to the energy transition and promote climate cleanup. The challenge here is to gather and use data to reveal insights. Empowering the people to contribute to a better climate is the ultimate goals! Starts / Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit.ly/apply-dss or check the bio! "
10/30/2018,0,42,1,https://www.instagram.com/p/BpjyQlaFNl6/,"GET READY FOR THE FUTURE! 🔮 Join our 20 week program and be prepared 💪 Smart Grow Kit! We have 6 cool projects lined up, starting February 2019! Project # 6/6 - Smart Grow Kit Can technology help to improve sustainable food consumption? Everybody could be a gardener and cultivate veggies in the city environment! We want to create a community of tech gardeners, able to exchange knowledge, data and crops from their gardens. Get ready to get your hands dirty and play with some sensors. Let's make the jump from digital to physical (and back!) Starts / Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit.ly/apply-dss or check the bio!"
10/29/2018,0,48,1,https://www.instagram.com/p/Bphb7taCevw/,"GET READY FOR THE FUTURE! 🔮Join our 20 week program and be prepared 💪 We have 6 cool projects lined up, starting February 2019! Project # 1/6 - Smart Campus When digital and physical worlds are converging, what kind of impact does this have on our life on the campus? In this project we will be looking into how ubiquitous sensing enables us to gain insights into the use of spaces in brand new ways. Our goal is to develop new creative ways to make our campus smarter and more sustainable! Starts / Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit.ly/apply-dss or check the bio!"
10/26/2018,0,29,0,https://www.instagram.com/p/BpZdDGGCUaS/,"Sprint # 1 Sprint review 6/6 - Team Hot Topic This sprint was all about understanding and exploring. The aim was to make a visual narrative of the problems and solutions available, and link them to stakeholders and their benefit. ""How to make a tool that can make people fall in love with the problem, by exploring relationships?"" - literally falling in love! As an exercise this team set up a SPEED DATE, where information could be two-way, instead of one-way like it is now. The result? Combinations of initiatives and stakeholders made clear! Team Hot Topic , Track: Data Driven Transformation , Project: Climate Change Solutions , Methods: SPEED DATE! (improvised) SDGs: 7, 13, 17"
10/26/2018,0,15,0,https://www.instagram.com/p/BpZVZZYCEVP/,"Sprint # 1 Sprint review 5/6 - Team Smart Campus “How do we provide HvA students with relevant data to improve their campus experience in making them feel more happy, comfortable and welcome in their campus?” This is the main question team Smart Campus have wrapped their head around. The Uva has many spaces, facilities and options for students to imtimizie their time on campus. They have a tools to check the availability of spaces and book them… However, this tools isn't yet used a lot. Let's make it work! Team Smart Campus Track: Digital to Physical Project: Smarter Campus Methods: 1 on 1 interviews, field research, Focus groups, KJ method"
10/25/2018,0,17,0,https://www.instagram.com/p/BpWjemlC6eU/,"Sprint # 1 Sprint review 4/6: Team XO “How to make a tool to aim a participant's reintegration into society by using different data to detect aggression and prevent it?” - is the research question team XO was working with in the first sprint! ,They used methods like desk research, persona map, field research and in-depth interviews with care-givers. Also, they made a kick-ass paper prototype! Great work you guys! 📱,Team XO ,Track: Digital to Physical ,Project: Intention Mirror , Methods: Desk research, Persona Map, Field research, Interviews, Paper Prototype. SDGs: 1, 10, 16, 17"
10/12/2018,0,26,2,https://www.instagram.com/p/Bo1dbgeiuuG/,"SPRINT # 1 Sprint review 3/6: Team Future Farmers is working on ways to use technology to help us grow our own foods! That was it, sprint 1 is a fact! Next to having a really cool LED-lit greenhouse, a table full of chips, wired and Arduino's, this team has dug into the problem and formed a research question: “How can we connect and help people to grow food at home, in a fun and easy way, by providing easy to use technology, to share knowledge and experience and monitor their plants? ” This sprint the team worked on analyzing the problem, getting to know the user and checking out what else is there on the market. They used methods like User research, Market research, Tech research and even made some prototypes. Next sprint will be all about making things tangible, ideating new ideas, prototyping and testing them. Team Future Farmers, Track: Digital to Physical , Project: Smart Grow Kit , Methods: User research, Market research, Tech research, Prototyping , SDGs: 11, 12."
10/11/2018,0,26,0,https://www.instagram.com/p/BoykOLWCHGG/,Represent represent! Happy to be representing the@digitalsocietyschoolon the # edaynextgen18 ! Come over to say hi and check out our cool booth! 
10/10/2018,0,38,1,https://www.instagram.com/p/BoweOdOCsaD/,"SPRINT # 1 , Sprint review 2/6: ""How can we improve the perceived experience between doctors and headache patients, while consecutively empowering the patient in their self-care?"" This sprint was all about finding out where the problem is by looking into the user perspective, stakeholder perspective and literature perspective.The next sprint will focus on understanding different data sets and think about merging them. Team Brainwash, Track: Data Driven Transformation ,Project: Data Driven Healthcare ,Methods: Stakeholder map, Literature review, User interviews, User journey map, Affinity wall, Dot Voting , SDGs: 3, 17."
10/9/2018,0,17,0,https://www.instagram.com/p/BotpdOyiSq8/,"""What if AR glasses decide what you see and do?"" Sander Veenhof will be with us for the next Micdrop # 7 and tell us all about being our own robot! Don't miss it; 17th Oct, 2019 - Studio Uva, Amsterdam , REGISTER! ."
10/8/2018,0,41,2,https://www.instagram.com/p/Boq8X2Xis7r/,"SPRINT # 1 Sprint review 1/6: Team Wondermakers is working together with the Johan Cruijff Arena to make this the most innovative stadium of Europe by 2020! Sprint 1 is done! It has been a crazy ride so far but the foundation for the projects has been made.Team “Wondermakers”, from the Innovation Arena project, have formed their research question together with their client; ""How can the venue create a better fan experience with WOW moments after the event using the new space?"" This sprint the team dug into their project to get to know the arena and it's fans. The team made use of methods like the 'stakeholder map', customer journey, interviews and surveys and academic research about placemaking and design of other public places such as malls and airports.They found out that the experience around the event / matches that happen in the arena could be greatly enhanced. Next to getting to know and 'falling in love' with the problem, they conceptualized an idea by making a prototype. and to conceptualize the prototype. Way to go! Team Wondermakers, Track: Data Driven Transformation, Project: Innovation Arena, Methods: Stakeholder Map, Customer Journey, Interview, Survey, Prototyping, SDGs: 5, 9, 11, 17"
10/5/2018,0,29,0,https://www.instagram.com/p/BojLJeWCsHB/,Team Climate Cleanup in action at their sprint review! “How can we facilitate the climate cleanup with data?
10/4/2018,0,39,0,https://www.instagram.com/p/BogsY03ih1i/,"Showdown! Post-its, notes, sketches and people busting their brains! This week is the week of the 'Sprint Reviews!' of this sprint. A Sprint Review is a moment where the team presents the work they have done in the past sprint, and collect feedback from the client. Exciting! Good luck guys! "
9/23/2018,0,28,1,https://www.instagram.com/p/BoEPlbFitfS/,The last day of the @globalgoalsjamams in full effect 🤖
9/22/2018,0,29,1,https://www.instagram.com/p/BoBbuMgnJZ3/,"Today we will kick off the Global Goals Jam! Two years ago we started this, driven by the need to take on the highly ambitious Sustainable Development Goals set for 2030. This weekend we will proudly host our third edition, together with over 6500 other designers / creators in over 70 other locations! At the same time our very own@annekewill present the Global Goals Jam initiative at the Social Good Summit in New York, about the journey of the Global Goals Jam from idea to where we are now. Good luck Anneke! Good luck creators! Keep an eye out for #globalgoalsjam to see what's happening worldwide and make sure to follow the stories;) Let's do this, let's design # 2030now ! PS. Still want to join the jam 21st-23rd? Get in touch, DM!"
9/22/2018,0,12,0,https://www.instagram.com/p/BoBbsMrClsG/,Sprint 1 of the Global Goals Jam: hyper connected. @globalgoalsjamams
9/22/2018,0,14,1,https://www.instagram.com/p/BoABqDfnSih/,
9/19/2018,0,12,0,https://www.instagram.com/p/Bn6Fi5jiTum/,
9/18/2018,0,25,0,https://www.instagram.com/p/Bn3w9ixiWSU/,"SDG # 5 - GENDER EQUALITY On average, women in the labor market still earn 24 cents less than men globally. Women do 2.6 times more unpaid work than men. Only 52% of women married or in a union freely make their own decisions about sexual relations, contraceptive use and healthcare. How can we ensure more equality and equal pay for women globally? Join us in the Global Goals Jam 2018! Register via the link in the bio."
9/17/2018,0,35,1,https://www.instagram.com/p/Bn05kKHCT3G/,SDG # 3 - GOOD HEALTH AND WELL-BEING Spending 1 billion dollars in immunization coverage can save 1 million children lives each year. 3.8 billion people worldwide lack access to healthcare systems. How can we guarantee that everyone around the world has access to a healthy lifestyle as well as to a good quality healthcare system? Join us in the Global Goals Jam 2018! Register via the link in the bio.
9/14/2018,0,33,0,https://www.instagram.com/p/BntOFMBCHSv/,"It has been a week since deputy mayor @touriamelianiand rector Geleyn Meijer officially launched Digital Society School, and our engines are fully operational! The learners are stoked and formed their project groups and the Post-Master trainees together with the Senior Track Associates finalized the design challenges in collaboration with the Industry Partners. To top it off we have two awesome events coming up: The Global Goals Jam (21st-23rd Sept) and Micdrop # 6 friday 21st. Can't wait to shape the future, stay tuned! 🤩"
9/13/2018,0,20,0,https://www.instagram.com/p/BnqZfoYib0c/,"Global Goals Jam 2018 is coming! The 21st until the 23rd we will organize a jam, together with over 65 other cities around the globe! Join in and let's shape the future! We selected 5 SDGs to work with, here's the first! SDG # 1 : NO POVERTY At least 80% of humanity lives on less than 9 euros a day. Poor people in developing countries spend 60-80% of their income on food. How can we ensure that people all over the world aren't just surviving, but have enough resources to be healthy, educated and have dignified workin  conditions? Join us in the Global Goals Jam 2018! Register via the link in the bio "
9/12/2018,0,25,3,https://www.instagram.com/p/BnoJ8yQC6uW/,Tinker - One who enjoys experimenting and learning playfully' - Tinkering workshop today! This every day please 🔨
9/10/2018,0,33,3,https://www.instagram.com/p/BnjPznWn-mx/,"“An idea is just an idea until you make it happen…” “A goal without a plan is just a wish”… Let's take the wheel and start making real changes! The Sustainable Development Goals for 2030 are highly ambitious; we really need to make a big change in a short amount of time… Think big, start small, act fast! Let's work towards a better future step by step, let's design 2030 now! The Global Goals Jam is an initiative from the Digital Society School, and carried by over 65 cities simultaneously. This 21st- 23rd September, find the subscription link in the bio and find a jam close to you ... Let's shape the future!"
9/5/2018,1,0,2,https://www.instagram.com/p/BnWOR5Ii9LG/,"This friday we're officially launching the DIGITAL SOCIETY SCHOOL! Time to shape the future! Check out the event in the bio, subscribe, and let's get inspired, enjoy and cheer on this new adventure. The future is now! "
9/3/2018,0,49,1,https://www.instagram.com/p/BnROakLCddt/,"NEW SEMESTER STARTS TODAY! Hi there learners, let's shape the future together! 💎"
8/29/2018,0,37,0,https://www.instagram.com/p/BnDxhUCnZ9j/,"Next week we officially launch the Digital Society School, exciting! We have a lot of surprises for you, one of which you see here… An awesome mixed-reality kiddy-ride by Dropstuff, WOW! There's a lot more, come in and get enlightened, schooled and inspired! 7th of September, 12 o'clock onwards at the Student Hotel Wibautstraat!"
8/17/2018,0,32,0,https://www.instagram.com/p/BmlGhYrnyDV/,"Shaping the future starts with some self knowledge! Have you heard of the MBTI personality test? Our lovely@zlatinatsvetkovajust gave us a workshop on this, and she could go on for hours! Check out “16personalities.com” and get intrigued 🤓"
8/14/2018,0,48,3,https://www.instagram.com/p/BmdqTACnpfW/,"While everybody was on a holiday, we worked our way through the holiday heat ... We're just SO excited to start coming September 😏 Kidding, our holiday was crazy, now back to work with a fresh motivated pair of brains 😍"
7/26/2018,0,31,0,https://www.instagram.com/p/BlsEFlsgx5d/,"Virtual reality across cultures: can virtual reality help to think about our digital future? This summer the Design Across Cultures program of the Digital Society School launched the first virtual reality summer school across cultures. Together with the Play and Civic Media department, the VR Base and a consortium of international partners (Hanyang University, New York Medialab and Kyoto Sangyo University), we wanted to explore how to use creative and innovative storytelling techniquelike virtual reality to think about the digital society from a cross-cultural perspective. Read more on our Medium article!   http://ow.ly/4KIW50i4vH9"
7/25/2018,2,0,0,https://www.instagram.com/p/BlpeWkFgAqp/,One month ago we closed our semester with our first ever 'Showcase'! Check the edit! See you at the official launch the 7th of September? .
7/23/2018,0,33,2,https://www.instagram.com/p/BllB47zAAR_/,"Summerbreak is almost here! Something to look out for: The official DSS Launch! September 7th, 2018, note that! Check this link to register for the event: https://bit.ly/2LDjmrh! For now; enjoy the 🏖"
7/12/2018,0,21,0,https://www.instagram.com/p/BlIbwpfBuXn/,Design Across Cultures Summerschool in 
7/11/2018,0,20,0,https://www.instagram.com/p/BlGGixIBUmy/,Inventing new ways to play with this piano Nintendo Labo 
7/11/2018,0,31,0,https://www.instagram.com/p/BlFzmcVBa9f/,"VR Summer School in full swing! The VR Summerschool is a project where a team of learners and makers work on making a VR experience, simultaneously in Kyoto, Seoul, New York and Amsterdam. The experience is based on a book by@AukeHulstcalled ""Sleep Tight Johnny Idaho. These pictures were taken at the VR Base, home for the Amsterdam team. Stay tuned for Their results!."
7/4/2018,0,21,1,https://www.instagram.com/p/Bk0FAuxB-rh/,"Getting our hands dirty! Tinkering with little bits, trying to mimic 'sea spark', little light in the sea ... Obviously! "
7/3/2018,0,15,0,https://www.instagram.com/p/BkviMm9hj8B/,"Japan Kicked Off our #VR #summerschool and now we're live in Seoul, New York and Amsterdam"
6/29/2018,0,20,1,https://www.instagram.com/p/BknU-JUhIbB/,"Our new 6 digital & data trainees arrived today. Great to bring in this design & tech power, ready to create impact on #sdg and societal challenges@hogeschoolvanamsterdam"
6/26/2018,0,18,0,https://www.instagram.com/p/BkfDT1whyI-/,Final call for participants for our #VR #summerschool in Amsterdam.@hogeschoolvanamsterdam @vr_base
6/22/2018,0,17,0,https://www.instagram.com/p/BkU5cjNBDiB/,Digital Society Micdrop # 5 w / Jacintha Scheerder #iot #singularity #bigdata #futurism photo: BibiVeth
6/22/2018,0,34,0,https://www.instagram.com/p/BkU1GXMBn-B/,Digital Society Showcase (picture by Bibi Veth)
6/21/2018,0,14,1,https://www.instagram.com/p/BkSdxsEBj_w/,SDG Expert Session by WDO and DSS
6/21/2018,0,12,0,https://www.instagram.com/p/BkScp3phkXZ/,Join our #VR summercourse in Amsterdam
6/14/2018,0,27,0,https://www.instagram.com/p/BkA-ADAgkk4/,"Thanks Kevin! That was really inspiring! ""How do we design 'good' technology, for Real people?"" in Micdrop # 4 ! Next week we have # 5 with Jacintha Scheerder, don't miss it and see you there! ."
6/13/2018,0,19,0,https://www.instagram.com/p/Bj92-MWA_K4/,"This was Alvaro Soto but tomorrow its time for Mic drop # 4 with Kevin Macnish! He will talk about Frankenstein's Monster or BB-8: How do we design Good Technology for Real People? Get your (free) tix at bit.ly/MicDrop4, See you tomorrow! ."
6/8/2018,0,36,0,https://www.instagram.com/p/Bjwz7OXDnTt/,"Cool internships starting in September! Join us! You'll be part of a multidisciplinary team of designers, researchers and developers in all stages of their studies and careers and from all over the world! Our new projects will start in September 2018, apply at http://bit.ly/apply-dss"
6/5/2018,0,31,0,https://www.instagram.com/p/BjphdSFjqip/,"This is @acer 's VR headset with @microsoftMixed Reality Platform ... ITS INSANE !! We're preparing a series of online lectures for the VR-Summerschool 2018, be sure to stay tuned and get some of this state-of-the-art tech and knowledges. Still spots left, check http://bit.ly/VRSummerSchool! ."
5/29/2018,0,32,0,https://www.instagram.com/p/BjXhKUThn6u/,"Awesome-alert! We're hosting a summer school on VR this summer, July 2-19! Become an expert 'over night' under the wings of an industry expert. Where? At the VR base of the Marineterrein in Amsterdam! Who? 5-10 motivated people (coders, art direction, directors, graphic design etc!) Forming a multi-disciplinary team. Read more on bit.ly/VRSummerSchool! Ps. First learners get a BIG discount;)."
5/28/2018,0,11,0,https://www.instagram.com/p/BjUmsS6Avkc/,"""It's all about iterations!"" 🔄"
5/25/2018,0,13,0,https://www.instagram.com/p/BjNcCPRh_Zc/,"Great session today at @whatdesigncando, education in design for a sustainable future! Thanks for your great energy and brilliant ideas, let's continue to design 2030 now! ."
5/24/2018,0,22,1,https://www.instagram.com/p/BjJ8TDWg7nr/,"""The future starts here"". Amsterdam is the hotspot for tech and design this week, hosting@thenextweb and @whatdesigncando! 💪 ""Design itself needs a transformation in order to change the world""."
5/23/2018,2,0,3,https://www.instagram.com/p/BjHZbMNhNgo/,"This afternoon we're hosting # 3 of the Mic drops! This time Alvaro Soto, design lead of IBM Watson, comes to talk about AI, don't miss out! Register (free) at http://bit.ly/MicDrop3"
5/17/2018,0,24,1,https://www.instagram.com/p/Bi36MBOgEHi/,"* #vacancy alert * We are recruiting for new learners next semester! Are you a #designer , #developer or #researcher and do you want to work on real challenges in a #DigitalSociety ? Check out our profiles and apply! bit.ly/2rMQ1mtr."
5/16/2018,0,15,1,https://www.instagram.com/p/Bi1yacaA4ln/,"""AI can't explain itself. Will Designers Help?"" Technology is held to the highest standard. As users we demand technology to be precise, deterministic and transparent. But AI is a different type of technology, and holding AI to the highest standard may be the biggest limitation to its success. AI could help cure hunger, make us healthier, happier and more creative. However, machines won't be able to explain their rationale. Should they? and will designers be able to help? Alvaro Soto, design lead at IBM Watson, will tell you all about this next week the 23rd!"
5/14/2018,0,35,1,https://www.instagram.com/p/BiwYsgShVM-/,Today we received the Nintendo Labo for the Nintendo Switch! So exciting! Can't and won't wait to experiment with it 🎮🔬🔎bringing Physical and Digital Play into education. Gotta love this job <3.
5/9/2018,4,0,0,https://www.instagram.com/p/BijGUAIhUct/,"This is Tamara the Explorer, our creative technologist! Here we find her in her natural habitat, exploring Disney's new VR game'Coco 'on the Oculus Rift! ."
5/7/2018,0,27,1,https://www.instagram.com/p/BieauGWg4NZ/,Taking 'out-of-office' quite serious! Tropical temperatures ask for tropical measurements🏖
5/4/2018,7,0,2,https://www.instagram.com/p/BiW01_VBvDz/,"When energy levels drop ... DO AN ENERGIZER! Energisers are fun and definitely effective ways to get your mind set again. WOW, COOL, HOW DOES THIS WORK? This energiser transforms you and your team into a dancecrew👫Each person relates a dance move to their last name. The next person in line has to do that dancemove, and add their own! By the end you'll have a choreography that'll shake your moneymaker;) WHEN ?: When you've had an intense session, or inbetween! WHY ?: To get back your healthy vivid energy , HAVE FUN! "
5/3/2018,0,51,2,https://www.instagram.com/p/BiUFZ86hex-/,What are you tinkering about today? •
5/1/2018,0,29,0,https://www.instagram.com/p/BiOdIifhUAt/,"Making things visual triggers a different part of your brain. Thought-exercise: try to tell a story solely visual! 3, 2, 1, GO! •"
4/30/2018,0,25,1,https://www.instagram.com/p/BiMamCDBZsc/,Keeping track of where you are in the design process of your project is extremely important! Even a long weekend plus the birthday of our king can't stop us picking work up today ✍️ Happy monday! And happy birthday king Willy! ;).
4/26/2018,0,17,0,https://www.instagram.com/p/BiBzZ5RB0OV/,Today at 4:00 pm @ferdigoetzenwill talk about Growth in a Digital Society! Get your last-minute ticket on Eventbrite >> DSS Mic Drops # 2 •
4/25/2018,0,27,1,https://www.instagram.com/p/Bh_3_edhvmF/,"Tomorrow afternoon we're hosting Micdrop # 2 ! We're inviting@ferdigoetzen, who will talk about Growth in a Digital Society. We kick-off at the Studio Hva@hogeschoolvanamsterdamon 16.00h, we'll have some drinks at 17.00h and by18.00h it's weekend !! Don't forget to register at https://tinyurl.com/y7jx5tu9 SEE YOU THERE! •"
4/25/2018,0,26,0,https://www.instagram.com/p/Bh_aDZ6Bt1c/,Shipped out 10 of our Design Method Toolkit and 10 Business Method Toolkit's to the Munster School of Business! Good luck and have a lot of fun with these kits! 👨‍💻🌍 Want to know more? Check www.designmethodtoolkit.com!
4/19/2018,0,37,2,https://www.instagram.com/p/BhwLcPWhDLM/,Design is more than just a feeling; there are rules and guidelines… But of course rules are there to be broken! In today's workshop we had a dive into the basics of graphic design by Felipe and some practical exercises! 
